file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b
audio/2480.wav,audio/0116.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7418.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e2/e2aacabc-79c6-418b-b939-5c8f3348fb17.mp3
audio/0550.wav,audio/2205.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/72/723bb92f-a9af-4a1e-9f3f-0b9137c513e7.mp3,./dataset/coco_nut/wav/4/4066.wav
audio/1937.wav,audio/0473.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0539.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e4d6f3f-1745-460f-9e12-ae9b41d3edd7.mp3
audio/1364.wav,audio/0062.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/58f55ce61a829.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3986497c-f960-4284-8a62-e0c68c06a9d6.mp3
audio/0421.wav,audio/1327.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7a682335-edb6-4414-bb0d-13422037b5a4.mp3,./dataset/reazonspeech_wav_out/002/4bae15f43c089.wav
audio/1023.wav,audio/1432.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ec/ec9b6254-bca7-4ede-9d2c-6957bde15f63.mp3,./dataset/reazonspeech_wav_out/003/71d998c580cdd.wav
audio/2373.wav,audio/1587.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6118.wav,./dataset/reazonspeech_wav_out/001/a294c89017f4a.wav
audio/2251.wav,audio/1693.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4663.wav,./dataset/reazonspeech_wav_out/003/c4b30805dc5b0.wav
audio/1465.wav,audio/2092.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/7ccbd1d1b7896.wav,./dataset/coco_nut/wav/2/2472.wav
audio/0972.wav,audio/1940.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62e6fb78-4af5-4227-b60f-fe936bc9574c.mp3,./dataset/coco_nut/wav/0/0599.wav
audio/2047.wav,audio/1278.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1801.wav,./dataset/reazonspeech_wav_out/002/3c8c974fd619e.wav
audio/0936.wav,audio/1219.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f2/f23faab2-8e3f-45d5-908d-4ac261d455f2.mp3,./dataset/reazonspeech_wav_out/003/2b318eba34145.wav
audio/0538.wav,audio/1232.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/8053d864-c453-485f-81bc-6d2f78c37f85.mp3,./dataset/reazonspeech_wav_out/002/2d44ef159f51f.wav
audio/0517.wav,audio/1237.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d667c782-acf4-4939-9828-3038f17abc64.mp3,./dataset/reazonspeech_wav_out/002/2ecd4f3666db4.wav
audio/1729.wav,audio/0938.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cc746bb579a4e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff49c1a8-892c-40a0-95db-067959d78715.mp3
audio/2239.wav,audio/1289.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4544.wav,./dataset/reazonspeech_wav_out/002/3f04eb74456bf.wav
audio/1066.wav,audio/0355.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/00895ad4d9bb9.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba3f7ab7-1fb6-4f0b-8e3a-63db85b7b3b6.mp3
audio/2320.wav,audio/1160.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5430.wav,./dataset/reazonspeech_wav_out/001/1bfa95aa53588.wav
audio/0471.wav,audio/2444.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7f/7faeb0ed-1f95-4274-b4ff-f28a98687033.mp3,./dataset/coco_nut/wav/6/6837.wav
audio/1533.wav,audio/0804.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/8e9e142878faf.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6d/6d77b164-5f7c-4c87-955d-86cdbc3a0c2d.mp3
audio/1811.wav,audio/0929.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/e1b16c65fa3e2.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d7/d71d63ff-cc3e-4774-82dd-4745d537f627.mp3
audio/2381.wav,audio/0398.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6184.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e59ea4bb-e45a-417c-ac27-1058c11119a1.mp3
audio/2130.wav,audio/1298.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2943.wav,./dataset/reazonspeech_wav_out/003/41efff064cf2f.wav
audio/1934.wav,audio/0875.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0503.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0e/0e025b38-041d-4440-99f9-b9cbbbbe8a87.mp3
audio/2172.wav,audio/1177.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3787.wav,./dataset/reazonspeech_wav_out/002/207f6fb4381f8.wav
audio/2322.wav,audio/0998.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5496.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4c/4ccc412f-b086-4142-b538-81a1750795d6.mp3
audio/0163.wav,audio/2209.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/98dfd742-5962-4101-9e43-bfe4528c53bc.mp3,./dataset/coco_nut/wav/4/4079.wav
audio/1267.wav,audio/0107.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/386f2bc9e3551.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c0/c0a2b86e-c6dd-410f-a3b6-9b62bc55da47.mp3
audio/1248.wav,audio/0347.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/325b41a76d31f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4e/4e80d263-b0a9-43c7-80c7-0e061c241f54.mp3
audio/2493.wav,audio/0314.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7594.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/5528b541-64e1-4654-869a-f0b95b8640e3.mp3
audio/0909.wav,audio/1184.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/11/11d4edb3-0dbf-4f7d-87e8-497a6a832547.mp3,./dataset/reazonspeech_wav_out/002/224326a2f58d1.wav
audio/0961.wav,audio/2495.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/9238deea-b127-481d-9587-032af1d95435.mp3,./dataset/coco_nut/wav/7/7606.wav
audio/0246.wav,audio/1202.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/99f6207e-da1b-4244-a16b-2d7d362ef4bd.mp3,./dataset/reazonspeech_wav_out/002/27b69f29dc64d.wav
audio/2166.wav,audio/0473.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3614.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e4d6f3f-1745-460f-9e12-ae9b41d3edd7.mp3
audio/0493.wav,audio/1970.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6e/6e055bd0-9919-4bbf-946f-aa49e7c16443.mp3,./dataset/coco_nut/wav/0/0976.wav
audio/2446.wav,audio/1069.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6852.wav,./dataset/reazonspeech_wav_out/000/00aa8785efc29.wav
audio/1184.wav,audio/0056.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/224326a2f58d1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b7/b727672e-0df5-4b4d-bfe5-8fc4c1a3806a.mp3
audio/2248.wav,audio/1729.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4655.wav,./dataset/reazonspeech_wav_out/001/cc746bb579a4e.wav
audio/0307.wav,audio/1866.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1ee0838-5ef6-4b91-a785-a874f2683723.mp3,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav
audio/0407.wav,audio/2014.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d690a023-c440-4776-8fc7-8e6c1504e5de.mp3,./dataset/coco_nut/wav/1/1542.wav
audio/1736.wav,audio/0599.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/ced0f972bf044.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c188e1bc-c122-432c-bc37-c474eb1abd90.mp3
audio/2365.wav,audio/0964.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6054.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c6e09a7f-b069-44e4-b892-4479a16672e4.mp3
audio/1031.wav,audio/1642.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d8/d8c05a98-7be5-4ac0-81e7-306c5ce19414.mp3,./dataset/reazonspeech_wav_out/002/b228d6debd4aa.wav
audio/1446.wav,audio/0632.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/7714be1bd03be.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/6929bc68-0705-48d9-ae3e-82e5b88de9fd.mp3
audio/1973.wav,audio/0409.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1001.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f4e45413-ad96-4dab-a2fb-c7a1eda8f7de.mp3
audio/0097.wav,audio/2065.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/abb160f8-6ef3-4384-84f1-8ba7b50c1800.mp3,./dataset/coco_nut/wav/2/2060.wav
audio/1406.wav,audio/0625.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/672bf98faea29.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/09/09dcf9ab-f4d9-41d3-ab54-994733068b7f.mp3
audio/2127.wav,audio/0806.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2887.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/88/88a1b947-912c-4a46-b926-299c4ceb9098.mp3
audio/0036.wav,audio/1808.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d04db7c-e3d2-47d2-ad1b-1f23d9a9bb8b.mp3,./dataset/reazonspeech_wav_out/000/e14dcbdcd2873.wav
audio/1020.wav,audio/2183.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/74/74bb52a5-890b-4317-bc58-1821bbfc6890.mp3,./dataset/coco_nut/wav/3/3959.wav
audio/0927.wav,audio/2090.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a6bb5a1d-59bc-4d01-92aa-517bf47950b1.mp3,./dataset/coco_nut/wav/2/2447.wav
audio/1251.wav,audio/0736.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/32e4996b3b96e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e365b40d-7a20-4431-b647-70b822bb9e8a.mp3
audio/0370.wav,audio/1786.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80db2996-f704-4218-8a38-8f39f476673b.mp3,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav
audio/2145.wav,audio/0706.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3399.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8d/8db89911-f4dc-4865-b3da-8cc68916037f.mp3
audio/0154.wav,audio/2175.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/983f568f-0cd4-450c-8a8d-a417f128f5d4.mp3,./dataset/coco_nut/wav/3/3869.wav
audio/1647.wav,audio/1941.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/b378e98e5839a.wav,./dataset/coco_nut/wav/0/0600.wav
audio/2258.wav,audio/0887.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4736.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0d/0d247132-6e72-41b8-8742-31d6b62661c4.mp3
audio/2025.wav,audio/1333.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1621.wav,./dataset/reazonspeech_wav_out/003/4c3711afece95.wav
audio/1967.wav,audio/0354.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0948.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cc/cc12a656-8f90-4276-94e5-996b37bc9064.mp3
audio/2321.wav,audio/1634.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5493.wav,./dataset/reazonspeech_wav_out/003/af0196d40cfff.wav
audio/2279.wav,audio/0907.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5009.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/595aaf17-16df-4273-9d01-97799632e5f8.mp3
audio/1260.wav,audio/0751.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/3597ee3496545.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b29ec7fd-fbca-43c4-84ae-c1b3199548de.mp3
audio/1162.wav,audio/0635.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/1c30b6e5d06b0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6033893-5f75-4dde-acf0-a505fd73817d.mp3
audio/0526.wav,audio/1663.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/476b522a-dfab-4875-82ed-ec9fa2597330.mp3,./dataset/reazonspeech_wav_out/001/b796f3cf71093.wav
audio/2392.wav,audio/1721.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6410.wav,./dataset/reazonspeech_wav_out/003/ca6433aabcf14.wav
audio/2425.wav,audio/1140.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6677.wav,./dataset/reazonspeech_wav_out/001/157e934eb381a.wav
audio/2376.wav,audio/1781.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6131.wav,./dataset/reazonspeech_wav_out/002/d966e952b40d2.wav
audio/0883.wav,audio/1866.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7b/7ba9f775-11e8-4990-bb25-bfaca42cd42b.mp3,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav
audio/0853.wav,audio/1435.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/97/976df15a-36ba-457f-aa59-a0885227d5e9.mp3,./dataset/reazonspeech_wav_out/000/74094ea1e5f45.wav
audio/1330.wav,audio/0201.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/4c1c7e7f92ab1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bb5ec239-2d41-48a8-bfcd-8724bd451db8.mp3
audio/1379.wav,audio/0066.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5c6942d484b97.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8c/8c58f9ad-a95e-4a23-a703-9cdda01add67.mp3
audio/0511.wav,audio/1865.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de9161eb-f7fc-4f93-98f6-c26ea20cb306.mp3,./dataset/reazonspeech_wav_out/002/f417136b5aa02.wav
audio/2346.wav,audio/0519.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5818.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/12/12dc6890-46aa-4430-b3b7-5b265713afef.mp3
audio/1530.wav,audio/0765.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/8da87a2555dc7.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e9/e9b49226-0e0d-42e9-a5dc-8b2fa3cc6c3c.mp3
audio/0901.wav,audio/2261.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/07/07dbd712-8223-48d1-8f22-4125649d622b.mp3,./dataset/coco_nut/wav/4/4764.wav
audio/1693.wav,audio/1982.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/c4b30805dc5b0.wav,./dataset/coco_nut/wav/1/1140.wav
audio/0352.wav,audio/1590.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/50/5043e2d2-875f-47fd-8d26-d66da3a93851.mp3,./dataset/reazonspeech_wav_out/000/a493af1893dfe.wav
audio/0802.wav,audio/1786.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d0/d0674d16-a6b9-4348-aa0f-367d6d3ad42d.mp3,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav
audio/1758.wav,audio/0469.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/d2c87721f5715.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/21/211768e7-cf83-43a1-97fb-1afce5f77067.mp3
audio/2402.wav,audio/1115.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6512.wav,./dataset/reazonspeech_wav_out/001/0e2f67e45ab9d.wav
audio/2435.wav,audio/1687.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6747.wav,./dataset/reazonspeech_wav_out/002/c10c231d3d157.wav
audio/1263.wav,audio/0790.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/3743982867c9b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de9476ee-b188-4465-b3d5-aad38f671c1d.mp3
audio/0683.wav,audio/2214.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/19/19a5cebc-98dd-4579-a659-c68aa83db176.mp3,./dataset/coco_nut/wav/4/4112.wav
audio/0074.wav,audio/2427.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b68d4120-e53e-4ba4-9a2c-b74e6b9a2f1c.mp3,./dataset/coco_nut/wav/6/6701.wav
audio/0087.wav,audio/1144.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a80e4181-c050-4a50-a44b-988d57fbc293.mp3,./dataset/reazonspeech_wav_out/002/1613333d97654.wav
audio/0772.wav,audio/1431.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/41/41237a9f-d2c9-4be4-8aac-be32e6e9db98.mp3,./dataset/reazonspeech_wav_out/001/7187179243d2c.wav
audio/1318.wav,audio/1995.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/002/4996915491b89.wav,./dataset/coco_nut/wav/1/1204.wav
audio/1594.wav,audio/2459.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/a4d964e55a22e.wav,./dataset/coco_nut/wav/6/6942.wav
audio/0937.wav,audio/1155.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0f/0f402acf-ddc7-447a-a6e6-6a463b41e2c3.mp3,./dataset/reazonspeech_wav_out/000/1a6a8cc1029fb.wav
audio/0061.wav,audio/2195.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf2c938b-650f-4026-9b86-302cb8d19ef6.mp3,./dataset/coco_nut/wav/4/4013.wav
audio/0154.wav,audio/2149.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/983f568f-0cd4-450c-8a8d-a417f128f5d4.mp3,./dataset/coco_nut/wav/3/3422.wav
audio/1691.wav,audio/0728.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/c369188d70a2a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/89/89b82a4c-5a90-497c-9055-7bb917cde67a.mp3
audio/0320.wav,audio/1302.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66b21b98-1c54-418c-a71e-06022ca020dc.mp3,./dataset/reazonspeech_wav_out/003/43dd41bfc6f57.wav
audio/2211.wav,audio/0715.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4087.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/14/14fd0202-4364-4221-87d9-31bb6d43ca57.mp3
audio/2323.wav,audio/1743.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5499.wav,./dataset/reazonspeech_wav_out/001/cfdf0a1c10bfb.wav
audio/1605.wav,audio/0467.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/a7489c1f710db.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c18e3a7e-5677-4557-8a9d-a9ad5ea6c3c9.mp3
audio/2102.wav,audio/1422.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2561.wav,./dataset/reazonspeech_wav_out/003/6d6b64e5631bf.wav
audio/1660.wav,audio/2225.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/b763e9b908b36.wav,./dataset/coco_nut/wav/4/4371.wav
audio/2302.wav,audio/1485.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5277.wav,./dataset/reazonspeech_wav_out/000/816ee0beb4f4e.wav
audio/2110.wav,audio/1604.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2750.wav,./dataset/reazonspeech_wav_out/003/a6bc06327aa33.wav
audio/2295.wav,audio/0744.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5199.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3
audio/2045.wav,audio/1846.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1797.wav,./dataset/reazonspeech_wav_out/000/eef1a2a4f9d09.wav
audio/0309.wav,audio/2167.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/61/6109e60a-552a-4e49-a183-68875e6614bc.mp3,./dataset/coco_nut/wav/3/3625.wav
audio/2454.wav,audio/1671.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6879.wav,./dataset/reazonspeech_wav_out/003/bbeee60e34334.wav
audio/1919.wav,audio/0166.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0386.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2a8752f-167e-4bcc-973b-536e28e85928.mp3
audio/2125.wav,audio/0444.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2881.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36619465-daf6-4e24-8e2c-35811263d8ba.mp3
audio/0368.wav,audio/1295.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/40/40205d0f-9001-4aab-9d61-bf299cc0c959.mp3,./dataset/reazonspeech_wav_out/002/40a02a111cbe8.wav
audio/2022.wav,audio/0916.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1605.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e2/e25f4678-6dbc-4485-a3db-34f6ce27d204.mp3
audio/0207.wav,audio/2285.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cf/cfc1ce81-9065-4fd0-8bd6-a711bdbabd44.mp3,./dataset/coco_nut/wav/5/5120.wav
audio/2236.wav,audio/0186.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4504.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff20a078-5bb0-46f3-8ac3-8351bf2a8344.mp3
audio/2176.wav,audio/0842.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3872.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/55f4060b-f9b0-4105-85c9-2de1e630bd34.mp3
audio/2042.wav,audio/0286.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1715.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31018bd0-a410-4d8a-8a5c-41c13a44d3f7.mp3
audio/1075.wav,audio/0084.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/01854978daff1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ea897f9-83cb-4d1d-a4ac-99f7fdedc75a.mp3
audio/2411.wav,audio/1122.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6591.wav,./dataset/reazonspeech_wav_out/003/0f0c97e6dd57e.wav
audio/0579.wav,audio/1436.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1fbf49ac-bb88-4f6b-9d34-e400d4ea5c08.mp3,./dataset/reazonspeech_wav_out/000/742438f73c03f.wav
audio/1563.wav,audio/0855.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/9b9568d35c0fe.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cf/cf8b0a40-cf66-46bf-8372-c9a4ea7a6bc1.mp3
audio/1850.wav,audio/1002.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f080d711281f3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/929f8d2f-7635-4888-b284-8fc808806319.mp3
audio/2481.wav,audio/0424.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7444.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/53/5397f02b-065a-43b9-b15f-58c35f107018.mp3
