file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b,speaker_cos,text_cos
audio/01642.wav,audio/00284.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/9cb02c1544488.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/4710af04-3f75-48fd-842c-62d6763511c1.mp3,,
audio/00160.wav,audio/01246.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/261d9064-e529-4d03-a655-32fb92b03021.mp3,./dataset/reazonspeech_wav_out/000/e0de2f954566b.wav,,
audio/00610.wav,audio/00149.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9af1340b-4323-41f6-a9c7-7f1f1593386d.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/22/22968a15-8dfd-4a6a-a277-bb5f65def69d.mp3,0.6979353427886963,0.6640692949295044
audio/01662.wav,audio/00761.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/b8be199ef8ab1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c15f6ec1-934a-4cae-a568-08ab51a3b30a.mp3,,
audio/00772.wav,audio/01831.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3b63745-4d2f-4501-bf5e-a2e4ceda796f.mp3,./dataset/reazonspeech_wav_out/003/57164194fb6ee.wav,,
audio/00652.wav,audio/01751.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a617169e-9d98-4c39-80e9-af7410d5f885.mp3,./dataset/reazonspeech_wav_out/003/07f80e03c3259.wav,,
audio/00788.wav,audio/01851.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c6e09a7f-b069-44e4-b892-4479a16672e4.mp3,./dataset/reazonspeech_wav_out/003/70a48b4f0c19b.wav,,
audio/00473.wav,audio/01581.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7a682335-edb6-4414-bb0d-13422037b5a4.mp3,./dataset/reazonspeech_wav_out/002/4bae15f43c089.wav,,
audio/01126.wav,audio/00785.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5e2253990b45d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c615ac3e-7b3a-41d2-ae86-b43c4d703aa6.mp3,,
audio/00987.wav,audio/01187.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f46f7e5c-b9e7-4649-91a0-74f596ba13ce.mp3,./dataset/reazonspeech_wav_out/000/9b9568d35c0fe.wav,,
audio/01195.wav,audio/00577.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/a4d964e55a22e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/93/937dc15d-fcb0-4ad0-a935-ec4c6c7549c6.mp3,,
audio/01931.wav,audio/00948.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d1c53d5f56c9d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ec/ec725c2d-88a8-4a07-aa33-6b7bb5fa31bc.mp3,,
audio/01390.wav,audio/00741.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/81c596c834383.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bce25fa1-7a5b-4325-a0e9-07242c599e65.mp3,,
audio/01489.wav,audio/00178.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/e558d71f2e2d0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2c/2cb0d9eb-1bd4-48ae-854e-b6b187e5e19e.mp3,,
audio/00724.wav,audio/01067.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba10fd71-ed40-4dd2-81a3-1721e3ad6ec6.mp3,./dataset/reazonspeech_wav_out/000/22de2c78878b5.wav,,
audio/01556.wav,audio/00090.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/31d041b33881e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/14/14c87311-46c7-450d-8daa-fcd49260d932.mp3,,
audio/00658.wav,audio/00497.wav,-1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a7/a7291824-6aeb-4e42-8992-00791c9ca79e.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/8041780b-c3bb-442b-9fd5-8ba67badaedd.mp3,0.6270642876625061,0.7409167289733887
audio/00257.wav,audio/01495.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3f/3f8f8b54-dcdf-4a11-8a0a-50dff5e234b2.mp3,./dataset/reazonspeech_wav_out/001/ec5ad910b041a.wav,,
audio/01066.wav,audio/00300.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/22a9f1cf3273a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4b/4b95c88e-8b00-49f6-8698-4eb5e858dbe2.mp3,,
audio/01819.wav,audio/00390.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/4a306380b0ee0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/63/635fe981-4b0e-4eb9-93cf-1db4b203e06d.mp3,,
audio/01693.wav,audio/00996.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d54914f3d81e5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f71fa208-1de6-4c86-916b-cb8d68f3f030.mp3,,
audio/00127.wav,audio/01148.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1deac781-af60-45d7-931a-2b7790946607.mp3,./dataset/reazonspeech_wav_out/000/770e28e6b5a9e.wav,,
audio/01370.wav,audio/01052.wav,-1.0,reazonspeech,reazonspeech,./dataset/reazonspeech_wav_out/001/70c338974158c.wav,./dataset/reazonspeech_wav_out/000/0f28e0c36136f.wav,0.633306086063385,0.7056257724761963
audio/00227.wav,audio/01079.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3960a4ec-1784-4ad0-a252-ac1e12c0a27a.mp3,./dataset/reazonspeech_wav_out/000/2e13b0911f5a2.wav,,
audio/00683.wav,audio/01116.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae7a9b5b-b8b8-4554-a2ea-e871fe613bdd.mp3,./dataset/reazonspeech_wav_out/000/55238672c92e9.wav,,
audio/00054.wav,audio/01735.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0d/0d247132-6e72-41b8-8742-31d6b62661c4.mp3,./dataset/reazonspeech_wav_out/002/f7e48d78d7565.wav,,
audio/00785.wav,audio/01275.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c615ac3e-7b3a-41d2-ae86-b43c4d703aa6.mp3,./dataset/reazonspeech_wav_out/001/03dcd420f6aea.wav,,
audio/01055.wav,audio/00722.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/13e1074363582.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b8/b81dcba1-2129-477a-a0b5-4408c7f4fbc8.mp3,,
audio/01260.wav,audio/00175.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f10bc1689784b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2b/2b2c9c78-bdaf-4e80-8be7-5da25fa388f7.mp3,,
audio/01002.wav,audio/01266.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f8a270d4-14d1-4cc1-948a-6d1e9663591e.mp3,./dataset/reazonspeech_wav_out/000/f8e79c2604247.wav,,
audio/00945.wav,audio/01837.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/eb/eb625e8e-5fa9-463f-bd86-170b13976aeb.mp3,./dataset/reazonspeech_wav_out/003/5f51ee8d8e044.wav,,
audio/00376.wav,audio/01190.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5f/5fe2d8d0-1795-46ca-99bd-f92767c589ec.mp3,./dataset/reazonspeech_wav_out/000/9ea98fa6e7fa3.wav,,
audio/01493.wav,audio/00387.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/ea99fd2c3f7d0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62111e32-b723-4364-95c0-edcecff79139.mp3,,
audio/01911.wav,audio/00393.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/b4f120ce57dec.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/64/6455cf9c-9206-418a-8674-2e0bbb0bf5d8.mp3,,
audio/00990.wav,audio/00545.wav,-1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f5/f5be8fe6-d278-496a-85e7-4f7cef7f1f45.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8c/8c0c4791-8b2d-400d-bd27-f31a0d3516cc.mp3,0.5915622711181641,0.6591723561286926
audio/01476.wav,audio/00490.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/d992d93d4fd9b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7e/7e9e36cc-8a7a-4e96-9bb1-84bebf1d9418.mp3,,
audio/01448.wav,audio/00937.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/b7b1a259259fb.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e9/e99bd944-0c5d-4019-8131-46cfb8d3c447.mp3,,
audio/00585.wav,audio/00716.wav,-1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/95/953bb350-81a5-497e-9419-3522aedb8848.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6d58bb8-ec17-4d18-8d28-a5977a91bc25.mp3,0.6771998405456543,0.7191759347915649
audio/01129.wav,audio/00120.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5fc41da058fc3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c421149-6aea-44a2-b034-f6014c0857cf.mp3,,
audio/01788.wav,audio/00760.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/29af567fff675.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c0/c0bbf08d-cc9c-4b88-8a6c-094ad9e9c279.mp3,,
audio/00234.wav,audio/01589.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b47c400-ed31-41ec-9df3-cae3c7054cff.mp3,./dataset/reazonspeech_wav_out/002/56898da34c318.wav,,
audio/00458.wav,audio/01810.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/754e170e-93eb-455e-962a-c29b62000563.mp3,./dataset/reazonspeech_wav_out/003/3f42575ba7bd5.wav,,
audio/00072.wav,audio/01767.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/10/108f9608-a6cf-4b64-aa40-b175b9b8d00f.mp3,./dataset/reazonspeech_wav_out/003/163bdda58ba9f.wav,,
audio/00686.wav,audio/01816.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/af/af34e31f-e146-43e2-81f1-a29ef4815612.mp3,./dataset/reazonspeech_wav_out/003/45ad492d56b52.wav,,
audio/00609.wav,audio/01204.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9adc53da-cd38-4d30-9a07-4c87437ca300.mp3,./dataset/reazonspeech_wav_out/000/b378e98e5839a.wav,,
audio/01748.wav,audio/00699.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/06de9cb832862.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2b95d72-2e7e-429b-a9bb-893119bcd1a6.mp3,,
audio/01316.wav,audio/00704.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/2e4e3c7e2e0b4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b3/b3f11681-ef1b-46e9-b6c7-23547bc5f485.mp3,0.6424903869628906,0.6808266639709473
audio/00241.wav,audio/01140.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c7b9683-16a0-4fa3-8ca9-a37ad30415e7.mp3,./dataset/reazonspeech_wav_out/000/6d2675169e54a.wav,,
audio/00465.wav,audio/01689.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/78/789afbaf-d458-452d-89ac-a995128d222d.mp3,./dataset/reazonspeech_wav_out/002/d13b6030f88b4.wav,,
audio/01913.wav,audio/00366.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/b6a5d3d97a741.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5d32b3a3-2178-4c2a-8bb9-c61ccbab8c44.mp3,,
audio/01535.wav,audio/00547.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/1ca11d7813ff6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8c/8cf62109-5fa2-477f-ac06-14dd3b47c8e7.mp3,0.699036717414856,0.6508004665374756
audio/00151.wav,audio/01318.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/23/23909fd4-b36a-4fe5-a2ca-717e40a4d004.mp3,./dataset/reazonspeech_wav_out/001/2f41a5bf36ad8.wav,,
audio/00862.wav,audio/00022.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d6be905d-1aa8-45e8-aa81-ff744e4a39e9.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/03/039ff282-52c2-499d-a5bc-ce1173c891ea.mp3,0.6701661944389343,0.6658575534820557
audio/01136.wav,audio/00100.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/694b5b803c891.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/17/1715bc97-2323-448c-bb07-e3d7e352e8b9.mp3,0.6300575733184814,0.6802371740341187
audio/00361.wav,audio/01267.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5c/5c937e91-fe52-41d5-8836-d982937920c2.mp3,./dataset/reazonspeech_wav_out/000/f970a9357d06f.wav,,
audio/00380.wav,audio/01441.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/607d67e5-28bd-4404-9152-1d60a8e87b7c.mp3,./dataset/reazonspeech_wav_out/001/ae38b718662a6.wav,0.6757203936576843,0.70166015625
audio/01518.wav,audio/00744.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/0e0a675fd668e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bd9d15b4-157f-4e6a-a789-46211e71fe5c.mp3,,
audio/00165.wav,audio/01498.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/27a6dbda-7e06-4a78-925d-284f4613cb71.mp3,./dataset/reazonspeech_wav_out/001/f2cfeba6cd32f.wav,,
audio/01372.wav,audio/00501.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/732c9da8aa5b3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80eadaa0-f556-4997-9695-70086156259e.mp3,,
audio/00715.wav,audio/01884.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6c3bcf6-8f76-4f29-918d-aa24860a2cab.mp3,./dataset/reazonspeech_wav_out/003/9ced898ec15d8.wav,,
audio/00885.wav,audio/01230.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/dd04b78b-12c8-4385-87c6-cbfae6b58f96.mp3,./dataset/reazonspeech_wav_out/000/d0d6d913494df.wav,,
audio/01303.wav,audio/00404.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/22312c67faee0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66b21b98-1c54-418c-a71e-06022ca020dc.mp3,,
audio/01848.wav,audio/00610.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/6d92f153ef8cf.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9af1340b-4323-41f6-a9c7-7f1f1593386d.mp3,,
audio/01257.wav,audio/00348.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/eb6da3e7a1e68.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/59480550-da1a-42a0-82f2-a850039c083f.mp3,,
audio/01675.wav,audio/00170.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c7cab64e113ca.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,0.6849936246871948,0.6927974820137024
audio/00478.wav,audio/01433.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7ad7d120-e26d-47cd-bb1c-1c82ed947fbf.mp3,./dataset/reazonspeech_wav_out/001/a948dd851a7a6.wav,,
audio/00482.wav,audio/01337.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7c/7cc6980b-e77d-44aa-9e5e-da34a6e02518.mp3,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav,,
audio/00120.wav,audio/01452.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c421149-6aea-44a2-b034-f6014c0857cf.mp3,./dataset/reazonspeech_wav_out/001/bc15b1d6425c0.wav,,
audio/00154.wav,audio/01530.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25114325-48d8-49ef-9913-3e9bc670b64b.mp3,./dataset/reazonspeech_wav_out/002/174806015469a.wav,,
audio/01421.wav,audio/00928.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/a238c7fac1b61.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e5a68790-3e48-4c12-926d-d8f4becf8a60.mp3,,
audio/00967.wav,audio/01066.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/eff7f073-042a-4728-92c6-14455df31b87.mp3,./dataset/reazonspeech_wav_out/000/22a9f1cf3273a.wav,,
audio/00727.wav,audio/01050.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba46606a-3d98-45c0-aabb-533c25d406a1.mp3,./dataset/reazonspeech_wav_out/000/0eb94e0e4c7a5.wav,,
audio/01654.wav,audio/00328.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/b2241c0a1af63.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/53/5397f02b-065a-43b9-b15f-58c35f107018.mp3,,
audio/00399.wav,audio/01369.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/6572257e-b28c-45fc-bb1e-2b7fd857a2fb.mp3,./dataset/reazonspeech_wav_out/001/7028da22f4acf.wav,,
audio/01959.wav,audio/00045.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f6b326437e14e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0a/0ae39904-65fa-4a08-b3be-6d43d50142e1.mp3,,
audio/00987.wav,audio/01902.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f46f7e5c-b9e7-4649-91a0-74f596ba13ce.mp3,./dataset/reazonspeech_wav_out/003/af0196d40cfff.wav,,
audio/01871.wav,audio/00253.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/88a251b01ff28.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3efc860e-1bad-451c-99e8-dd8c668a322e.mp3,,
audio/01941.wav,audio/00330.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/dd914edeee0b8.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/54/543df0e2-799a-403a-82db-a968b913b772.mp3,,
audio/01472.wav,audio/00615.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cfdf0a1c10bfb.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9c/9c35a38e-bea6-48d3-a0dc-ba5de6810db4.mp3,,
audio/00864.wav,audio/01337.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d7/d705baf7-332c-4aa3-aa3a-9fa30b7933a3.mp3,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav,,
audio/01457.wav,audio/00711.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/c5eb6131a73d6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6557990-6a0d-4214-801a-08a35dc7dbd5.mp3,,
audio/01226.wav,audio/00216.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/cc420447c7a69.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36a59094-5781-4182-93b9-1d08c9c8a0b6.mp3,,
audio/01870.wav,audio/00290.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/8828fb95db7e8.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/48/483c0b96-34b0-44a0-bcd2-123f874aa638.mp3,,
audio/01924.wav,audio/00815.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/c75b2ec068e01.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cd/cdcaf92b-8775-4f59-b9de-054ce163f8a6.mp3,0.5912968516349792,0.6744575500488281
audio/01481.wav,audio/00748.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dd57cc25f7a93.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/be/befb979a-041a-4b63-b0f6-09eab0e20124.mp3,,
audio/01828.wav,audio/00519.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/515bb202d1590.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85f8e094-0585-4e17-948f-3a5ae046e048.mp3,,
audio/00514.wav,audio/01575.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/84/84a60eba-4eeb-44ed-95f0-a3b8cb0a413a.mp3,./dataset/reazonspeech_wav_out/002/4224058919fad.wav,,
audio/01265.wav,audio/00416.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/6929bc68-0705-48d9-ae3e-82e5b88de9fd.mp3,,
audio/00423.wav,audio/01532.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6a/6ae89910-ee49-44bc-9201-90e5d6ffcc0d.mp3,./dataset/reazonspeech_wav_out/002/19cc95503b683.wav,0.5740431547164917,0.6554837226867676
audio/01565.wav,audio/00250.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/3aabe0bc5e6a4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ea897f9-83cb-4d1d-a4ac-99f7fdedc75a.mp3,0.6430903673171997,0.6501041650772095
audio/01793.wav,audio/00696.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/2e32304bfc4bc.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b29ec7fd-fbca-43c4-84ae-c1b3199548de.mp3,,
audio/01479.wav,audio/00541.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8a/8a84d714-2c3d-49a1-b8ea-68a0eb577547.mp3,,
audio/01356.wav,audio/00626.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/5a66e75b18f51.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9f/9fa96c8d-3f16-4719-ba93-7fd08967e345.mp3,,
audio/01327.wav,audio/00854.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/3743982867c9b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d54ec0b8-509e-44dd-b121-e633da8ec6af.mp3,,
audio/01730.wav,audio/00446.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f3b62bf60e317.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/72/720061f2-ce53-4aad-b91c-799823d2b653.mp3,,
audio/01461.wav,audio/00438.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/c8c8a990b722a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6f/6f7df2fa-455f-4acf-a522-271c75bba287.mp3,,
audio/00392.wav,audio/01845.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/64/6432cd81-eed4-4d53-a76d-aaf416e08b60.mp3,./dataset/reazonspeech_wav_out/003/6b011a5b69800.wav,,
