shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
122,audio/00122.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c629a15-ed18-4003-b37a-309f860ac733.mp3,anim400k,ブレンナーに報いとければ,0.182,3.899,3.639072
123,audio/00123.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c952e52-4d80-4b0f-8647-14f938231203.mp3,anim400k,会社辞めようかな,0.0,3.579,3.029926
124,audio/00124.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c9d74ba-e808-4988-90de-3a60b6ec8401.mp3,anim400k,審査対象外 演奏の中断,0.0,5.699,3.057049
125,audio/00125.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1ca80590-ed33-42a8-9c78-269a57b56faf.mp3,anim400k,少しでも多くの前任が。平等を享受できるように。,0.095,7.179,3.280845
126,audio/00126.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1dc906dc-ef16-4da2-ad4f-6b3ef45d9ac8.mp3,anim400k,人工知能たちの権利。,0.0,4.259,3.61302
127,audio/00127.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1deac781-af60-45d7-931a-2b7790946607.mp3,anim400k,その他、ダイガード運用に関するほとんどの危機は、彼女の講案、設計によるものである。,0.171,8.899,3.156395
128,audio/00128.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1df26553-e079-4209-8a69-9156c69f891e.mp3,anim400k,私はチェックとイメージボードくらいだったし,0.211,4.799,3.700875
129,audio/00129.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1e40d307-cb50-4afd-908c-fb94a0a999e3.mp3,anim400k,人は誰？しもが裏切る。,0.0,5.119,3.201612
130,audio/00130.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1ea9e493-0d16-4faf-9520-1d7a60230f3f.mp3,anim400k,二人の演術師の戦いを、どちらが強いのか。 そして。,0.211,7.159,3.507988
131,audio/00131.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1eb464c0-5c18-4128-870c-e39950c7d05f.mp3,anim400k,アルバイトのあてを探してる?,0.154,8.499,3.326226
132,audio/00132.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1ec9b64b-e0ba-4506-9e46-53a377edc0b7.mp3,anim400k,K.O.は証券のなくした一切のものを手に入れたのだと,0.167,7.579,3.29867
133,audio/00133.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1f2207b6-67ab-48e1-8731-6b3903c852e8.mp3,anim400k,なぜ女は青も若く美しく割り続けたいと願うのか,0.211,6.819,3.643077
134,audio/00134.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1f38f6b2-ab4e-4589-aef0-8a5643a3a184.mp3,anim400k,あいつんち遺書の家計で 家にあった医学関連書は絵本代わりに読んで育ったんだ,0.242,9.399,3.033427
135,audio/00135.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1f840e33-cb02-449d-a0cd-5e2c4c8cf06a.mp3,anim400k,演書生命繊維の活動を停止させました,0.118,5.819,3.099875
136,audio/00136.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1fbf49ac-bb88-4f6b-9d34-e400d4ea5c08.mp3,anim400k,都の人々を愛し、豊かにして留めり、 魔王のこの国をよく治める。,0.214,8.519,3.264943
137,audio/00137.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/2010050f-4678-454e-bae4-124de774fb88.mp3,anim400k,クミは従増。こいつは捨ておいていい。 最後まで作戦行動の取れる人間じゃない。,0.182,7.679,3.382543
138,audio/00138.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20197884-ea16-4528-bb9e-d15b709dff3d.mp3,anim400k,……お客様は、こちら捨てておきますね,0.071,6.679,3.659742
139,audio/00139.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/202ad26e-6812-4cda-a8de-60e7ad2684da.mp3,anim400k,乗客の解放については順調に進んでいる ならば次は,0.043,7.759,3.503347
140,audio/00140.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/203a833d-1cac-47e3-94c9-32d3b7ae3d62.mp3,anim400k,だったな これで民間のロボット運用を規制する法律を近々整備されるな,0.269,9.239,3.134419
141,audio/00141.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/203cb668-96b2-44e9-ab7d-77ccd622b8d5.mp3,anim400k,失礼いたします 今年度の超税報告書でございます,0.045,8.299,3.266671
142,audio/00142.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3,anim400k,なんか会社みたいだね 私にお任せください、マイン様,0.211,7.559,3.126579
143,audio/00143.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20d2eae1-cddf-41a8-90b2-90bbde52e639.mp3,anim400k,確かに。衆生と逮捕は。対価で現われる。,0.25,9.319,3.845457
144,audio/00144.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20d2eb69-ee50-439e-b184-d6f3af3c6df8.mp3,anim400k,山中で暮らすうちに 非科学的な迷信という亡霊にな,0.227,7.139,3.197628
145,audio/00145.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20d99f3d-f0c1-4c94-9a2c-359611a358e6.mp3,anim400k,間違ってはいなかった。そこには平穏な教室があった。,0.0,8.459,3.651845
146,audio/00146.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/21/211768e7-cf83-43a1-97fb-1afce5f77067.mp3,anim400k,大きなウリエットは小さな荒れ さの集合である,0.263,6.199,3.752661
147,audio/00147.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/21/218e885b-a19f-4575-8330-3169c2975c71.mp3,anim400k,……証券部か。俺の能力が無くなったことは……,0.2,7.599,3.335447
148,audio/00148.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/22/228c57f6-734b-47f6-a65a-bcd67d8dd6be.mp3,anim400k,嵐がどこまで進んだか知らないが ここに多目的ホールができる,0.036,8.379,3.151501
149,audio/00149.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/22/22968a15-8dfd-4a6a-a277-bb5f65def69d.mp3,anim400k,医師の流れに歪みがなく。非の打ちどころはない。プロのお手本のようだ。では。,0.212,9.379,3.118345
150,audio/00150.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/23/2304fcc1-32a6-410e-a0dc-09ccefaf3f7d.mp3,anim400k,さらに出頃とするもの,0.1,5.119,3.442501
151,audio/00151.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/23/23909fd4-b36a-4fe5-a2ca-717e40a4d004.mp3,anim400k,形状を維持できなくなる この通りです,0.0,6.079,3.059265
152,audio/00152.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/24/24782ec5-8a2e-4a78-9f37-52d24c1fb5a8.mp3,anim400k,セカンドウェーブ 絶対に来ると決まっている薬剤に人々は心を一つにしてきました,0.276,9.239,3.04447
153,audio/00153.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/24/248badd5-4f41-487e-b6d2-bf2999c56e32.mp3,anim400k,ああ、気絶でもされては移動が困難になる,0.25,6.159,3.279749
154,audio/00154.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25114325-48d8-49ef-9913-3e9bc670b64b.mp3,anim400k,民たちの城内への避難、急ごせます。 僧主が呼び寄せたのか。,0.269,7.619,3.273118
155,audio/00155.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/2566df0f-0849-4c2f-80eb-f13b9f25327e.mp3,anim400k,主張は罪を憎まれるお方だった,0.143,6.079,3.331672
156,audio/00156.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/256b016f-e72b-4446-8611-1b4755033664.mp3,anim400k,忘れ物は取り返した,0.111,5.479,3.542485
157,audio/00157.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25b0b9c0-1da7-4ee6-80c7-2abd9c3db94c.mp3,anim400k,そうな、他人の人生に口出しするもんじゃない,0.176,5.059,3.336639
158,audio/00158.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25ec891c-8965-46de-8a54-1850db9bcdc3.mp3,anim400k,3時間 滑走路上の航空機が行き行方不明になっているそうです,0.2,8.259,3.26641
159,audio/00159.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/26034f25-05e1-4e3e-8068-2f1a798a4ea5.mp3,anim400k,ファンごとは話をつけておく,0.167,4.679,3.462602
160,audio/00160.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/261d9064-e529-4d03-a655-32fb92b03021.mp3,anim400k,それでは紹介いたします,0.0,5.539,3.170589
161,audio/00161.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/266dff09-ef78-4910-b91e-97377ca15fc5.mp3,anim400k,逆らえばすぐに 張り付け,0.091,5.639,3.09796
162,audio/00162.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/26c8db7c-fb9f-4ff0-b79c-27c83676301c.mp3,anim400k,ぜひご期待ください,0.222,3.739,3.170602
163,audio/00163.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/273db04e-6e38-4a94-a894-090625ebfac9.mp3,anim400k,もしかして、朝礼とかできる?,0.167,5.699,3.779623
164,audio/00164.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/2773cc90-6a49-490e-88da-93e2190405c3.mp3,anim400k,次元が一つ増えれば、情報内放料は自上される。,0.273,8.079,3.621639
165,audio/00165.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/27a6dbda-7e06-4a78-925d-284f4613cb71.mp3,anim400k,冷たい食品ばかりでは体を冷やす 却下だ,0.059,6.479,3.689703
166,audio/00166.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/27dc17f9-24c9-4025-a9ef-a33ba3825f11.mp3,anim400k,傷は指の付け根から手のひらまれだ,0.0,7.339,3.256882
167,audio/00167.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/28/28cd3b72-4a1b-490d-9ef1-b3a15ee1d697.mp3,anim400k,ん 雪がいなくてもバットラックはやれるよ やんなきゃいけないんだ,0.107,7.559,3.017775
168,audio/00168.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29994814-3a1d-4389-bcd7-521e1340132a.mp3,anim400k,ジンパンジーは仲間を集団で暴行する例があり,0.095,6.019,3.784016
169,audio/00169.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29dd188e-2e7c-48d6-aeef-1b941adc16b9.mp3,anim400k,いつまでそんなの見てんだよ、泉。 早く射敵に行こうぜ、射敵。,0.208,8.119,3.333717
170,audio/00170.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,anim400k,被害はでかいほうがいい,0.3,4.239,3.227275
171,audio/00171.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2a/2a6661fc-4e53-4cc0-83c0-58e6a7d2aa2c.mp3,anim400k,もう少し人目をはばかるべきです,0.0,4.699,3.697879
172,audio/00172.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2a/2aa5c505-9a01-4330-93f4-345111f3217f.mp3,anim400k,明日の戦略シートは後ほど送る。,0.231,4.879,3.688095
173,audio/00173.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2a/2ab9f075-f9bc-4279-89a4-0380611ff8b3.mp3,anim400k,話、彼らにはテクニックを超えるハートである,0.211,7.659,3.482802
174,audio/00174.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2a/2aef01a7-8c26-442b-95a8-4534d8f406b8.mp3,anim400k,こたびは、三友卿が引き起こした事件により……,0.278,7.519,3.561378
175,audio/00175.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2b/2b2c9c78-bdaf-4e80-8be7-5da25fa388f7.mp3,anim400k,大使として院に支えてまいりました。,0.125,5.679,3.284091
176,audio/00176.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2b/2b929d7d-cd5d-4652-a681-30f4e65a749d.mp3,anim400k,T.Aが日本の主張する通りの性能ならば,0.176,7.179,3.314036
177,audio/00177.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2c/2c253246-e48b-4b70-b2b2-5e269af0a1fa.mp3,anim400k,全画面、樋口の車内に 免許書、どこに入れたかな,0.2,7.759,3.41158
178,audio/00178.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2c/2cb0d9eb-1bd4-48ae-854e-b6b187e5e19e.mp3,anim400k,山田さん、そこさ、半外収縫いの方がいいよ,0.294,5.699,3.316764
179,audio/00179.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2d/2d6b1458-4d6b-4ecd-9474-e8fe542923ef.mp3,anim400k,一流の教育を与えた,0.0,4.199,3.259228
180,audio/00180.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2d/2d9626a1-ed7c-4852-bb4b-f08d02150a7b.mp3,anim400k,他に仲の良い友達もいませんでしたし、親のお下がりのPCで。,0.167,6.339,3.564296
181,audio/00181.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2d/2daa130c-7b04-44a8-9ab1-1d16436306c7.mp3,anim400k,ラクシュを送るついでもあったんだが、炎王にお話をお聞きしたいと思っていた。,0.182,8.019,3.745496
182,audio/00182.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2e4ae82b-41fc-4d60-9bc4-d32dfc4f9d48.mp3,anim400k,力ある者は闘士としてこの家を支配する,0.167,6.079,3.223034
183,audio/00183.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2e79b612-b9c5-4f1b-9adf-7b19baa5fbbc.mp3,anim400k,正解財界から各国の国品にまで強いコネクションを持つ反面,0.111,9.399,3.481747
184,audio/00184.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2ec623bb-90a1-4aa2-8941-46e7a2e08604.mp3,anim400k,古事ではないので家から通えばいい,0.125,4.919,3.161904
185,audio/00185.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2efa3bb1-c243-454d-883b-fcb095ece69d.mp3,anim400k,弱い人間たちが、糸も絶やすく、 いくらでも、誰とでも作るつながり。,0.103,8.899,3.567701
186,audio/00186.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2f542c50-8be3-48c1-bfb6-bf3de80d211b.mp3,anim400k,子供まで利用して教門を奪いに来るとは、妖怪もだんだん手が混んできましたね。,0.114,9.779,3.378165
187,audio/00187.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2f729eea-ca0a-4522-a696-3798927fb53a.mp3,anim400k,情報導演の読み者が特定できました,0.25,5.799,3.784549
188,audio/00188.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2fee0b21-88a0-4369-a3dc-99c0b1060850.mp3,anim400k,アイド、月の涼の個人情報保護について、君と相談したいところがあるな。,0.143,8.899,3.426793
189,audio/00189.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/300d0a3d-547a-482c-8e6d-9522834271d3.mp3,anim400k,情報の隙間は脳味噌の後ろの方が勝手に埋めちゃってるというか,0.069,8.119,3.447392
190,audio/00190.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/300dd900-8bdb-480b-99e0-9fd03dfa4b01.mp3,anim400k,私は街で酒場を営んでいて。,0.0,4.839,3.293199
191,audio/00191.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/301c5cc6-6740-4b4e-88c9-dce72a3e2920.mp3,anim400k,体調管理も含めて自己責任がし 風邪を言い訳にしたくない,0.08,6.459,3.468512
192,audio/00192.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/305beadd-05c2-4a59-958f-fb0b31f87833.mp3,anim400k,結局、賢者の意思かどうかも分からずしないだったね ああ、軍の調査を待つしかないな,0.257,9.719,3.38001
193,audio/00193.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/30d5d21c-78e5-4f80-9995-d144ba16290a.mp3,anim400k,応報と逆襲の時間です。,0.3,4.759,3.437902
194,audio/00194.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/30e26c13-de66-4fe4-8ca9-10aa4a3a2e9a.mp3,anim400k,むさしの生まれた家は,0.3,6.119,3.560787
195,audio/00195.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31018bd0-a410-4d8a-8a5c-41c13a44d3f7.mp3,anim400k,しかしまだこの事件は完全解決とは言えない 手錠は外させてもらうが ここで捜査を続けていいな,0.047,9.819,3.014123
196,audio/00196.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31b498ef-900a-4e0b-8d23-af4b4ec4652d.mp3,anim400k,ご覧になりましたか 彼の試行記録,0.286,6.199,3.34902
197,audio/00197.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32255473-2d8e-412b-819b-7300e9cc7f09.mp3,anim400k,じゃあ、下はジンズに変えよう なあ、点血は袋に入れるか,0.167,7.359,3.257095
198,audio/00198.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32300358-f942-408f-bb1f-f36d8f3eefd9.mp3,anim400k,人も同じです 同じ場所にいるように見えて 実際には距離がある,0.0,9.699,3.968565
199,audio/00199.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32519253-d550-43d4-99ad-433cee2376aa.mp3,anim400k,本来世界は破壊し広げる力イント,0.0,8.279,3.894368
200,audio/00200.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32c0132d-ce82-4931-aa17-8af039f8fe34.mp3,anim400k,ない恐れながら首相王ともあろう 方がわざわざ館長の真似などせず ともよいのです,0.294,9.219,3.344663
201,audio/00201.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/336bc325-acfb-4fbc-a717-761de200343e.mp3,anim400k,夏の黄色は青。大きく高く育つ命を目指すべき。高き空の色。,0.08,9.719,3.555096
202,audio/00202.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/337442cf-0544-41b9-8f0d-76987d742f60.mp3,anim400k,私の母も。正常だった。,0.222,5.099,3.34999
203,audio/00203.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/3383ac53-9203-4fa4-9f07-df2483538338.mp3,anim400k,昨日は油断しました,0.0,4.799,3.06861
204,audio/00204.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/33d8895c-68a1-45cf-907a-4f7b4ba2708b.mp3,anim400k,よ彼は自分の異能をどう使う のか自分で決めることができる,0.12,7.679,3.820899
205,audio/00205.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/33e527ab-baa3-4fc1-a4fc-628416a6b364.mp3,anim400k,すぐ戻る。試合は続行しろ。,0.2,6.499,3.309289
206,audio/00206.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/34/341530a5-fdfc-427f-9020-338c6593ca50.mp3,anim400k,結局ペンタゴンに一つ仮を作ってしまったな。,0.095,8.039,3.340994
207,audio/00207.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/34/344c56bc-f4ae-4c93-ba48-6b62d3903463.mp3,anim400k,就職もできてなくて、手に職もついてなくて、30も超えていて。,0.111,8.799,3.582577
